lineage,date_draw,count
AY.4.2.3,2022-01-02,1
AY.4.2.3,2022-01-03,17
AY.4.2.3,2022-01-04,5
AY.4.2.3,2022-01-05,8
AY.4.2.3,2022-01-06,3
AY.4.2.3,2022-01-07,2
AY.4.2.3,2022-01-08,3
AY.4.2.3,2022-01-09,1
AY.4.2.3,2022-01-10,7
AY.4.2.3,2022-01-11,7
AY.4.2.3,2022-01-12,5
AY.4.2.3,2022-01-13,7
AY.4.2.3,2022-01-14,2
AY.4.2.3,2022-01-15,2
AY.4.2.3,2022-01-17,3
AY.4.2.3,2022-01-19,1
AY.4.2.3,2022-01-20,1
AY.4.2.3,2022-01-25,1
AY.4.2.3,2022-03-03,1
AY.4.2.4,2021-11-22,1
AY.4.2.4,2021-11-25,1
AY.4.2.4,2021-12-10,1
AY.4.2.4,2021-12-13,1
AY.4.2.4,2021-12-15,1
AY.4.2.4,2021-12-16,1
AY.4.2.4,2021-12-22,1
AY.4.3,2021-08-17,1
AY.4.3,2021-08-18,3
AY.4.3,2021-08-20,1
AY.4.3,2021-08-21,1
AY.4.3,2021-08-23,2
AY.4.3,2021-08-24,1
AY.4.3,2021-08-25,2
AY.4.3,2021-08-26,1
AY.4.3,2021-08-27,3
AY.4.3,2021-08-30,2
AY.4.3,2021-08-31,2
AY.4.3,2021-09-01,5
AY.4.3,2021-09-02,2
AY.4.3,2021-09-03,2
AY.4.3,2021-09-04,1
AY.4.3,2021-09-06,4
AY.4.3,2021-09-07,1
AY.4.3,2021-09-08,2
AY.4.3,2021-09-09,5
AY.4.3,2021-09-10,3
AY.4.3,2021-09-12,1
AY.4.3,2021-09-13,6
AY.4.3,2021-09-14,3
AY.4.3,2021-09-15,1
AY.4.3,2021-09-16,2
AY.4.3,2021-09-17,2
AY.4.3,2021-09-18,1
AY.4.3,2021-09-19,1
AY.4.3,2021-09-20,2
AY.4.3,2021-09-21,3
AY.4.3,2021-09-23,3
AY.4.3,2021-09-24,3
AY.4.3,2021-09-27,2
AY.4.3,2021-09-28,1
AY.4.3,2021-09-30,3
AY.4.3,2021-10-04,2
AY.4.3,2021-10-05,3
AY.4.3,2021-10-06,1
AY.4.3,2021-10-07,2
AY.4.3,2021-10-08,1
AY.4.3,2021-10-12,1
AY.4.3,2021-10-21,1
AY.4.3,2021-10-26,1
AY.4.3,2021-11-06,1
AY.4.3,2021-11-12,1
AY.4.3,2021-11-15,3
AY.4.3,2021-11-17,1
AY.4.3,2021-11-22,1
AY.4.3,2021-11-24,1
AY.4.3,2021-12-01,1
AY.4.3,2021-12-07,2
AY.4.3,2021-12-13,1
AY.4.3,2021-12-16,4
AY.4.3,2021-12-17,1
AY.4.3,2021-12-23,1
AY.4.3,2021-12-30,1
AY.4.3,2022-01-06,1
AY.4.4,2021-08-02,1
AY.4.4,2021-08-09,2
AY.4.4,2021-08-12,1
AY.4.4,2021-08-14,5
AY.4.4,2021-08-15,1
AY.4.4,2021-08-17,6
AY.4.4,2021-08-18,2
AY.4.4,2021-08-19,2
AY.4.4,2021-08-20,3
AY.4.4,2021-08-21,2
AY.4.4,2021-08-22,2
AY.4.4,2021-08-23,7
AY.4.4,2021-08-24,5
AY.4.4,2021-08-26,6
AY.4.4,2021-08-27,9
AY.4.4,2021-08-28,1
AY.4.4,2021-08-29,1
AY.4.4,2021-08-30,4
AY.4.4,2021-08-31,2
AY.4.4,2021-09-01,4
AY.4.4,2021-09-02,7
AY.4.4,2021-09-03,2
AY.4.4,2021-09-04,2
AY.4.4,2021-09-06,3
AY.4.4,2021-09-07,3
AY.4.4,2021-09-08,6
AY.4.4,2021-09-09,5
AY.4.4,2021-09-10,4
AY.4.4,2021-09-12,1
AY.4.4,2021-09-13,5
AY.4.4,2021-09-14,4
AY.4.4,2021-09-15,9
AY.4.4,2021-09-16,9
AY.4.4,2021-09-17,4
AY.4.4,2021-09-18,1
AY.4.4,2021-09-19,1
AY.4.4,2021-09-20,16
AY.4.4,2021-09-21,1
AY.4.4,2021-09-22,1
AY.4.4,2021-09-23,1
AY.4.4,2021-09-24,9
AY.4.4,2021-09-26,1
AY.4.4,2021-09-27,8
AY.4.4,2021-09-28,3
AY.4.4,2021-09-29,1
AY.4.4,2021-09-30,1
AY.4.4,2021-10-01,3
AY.4.4,2021-10-03,1
AY.4.4,2021-10-04,7
AY.4.4,2021-10-05,4
AY.4.4,2021-10-07,3
AY.4.4,2021-10-08,3
AY.4.4,2021-10-09,1
AY.4.4,2021-10-11,2
AY.4.4,2021-10-12,4
AY.4.4,2021-10-13,3
AY.4.4,2021-10-14,6
AY.4.4,2021-10-15,4
AY.4.4,2021-10-16,1
AY.4.4,2021-10-18,3
AY.4.4,2021-10-19,3
AY.4.4,2021-10-20,3
AY.4.4,2021-10-21,3
AY.4.4,2021-10-22,3
AY.4.4,2021-10-23,1
AY.4.4,2021-10-25,2
AY.4.4,2021-10-26,4
AY.4.4,2021-10-27,2
AY.4.4,2021-10-28,1
AY.4.4,2021-10-29,2
AY.4.4,2021-10-30,1
AY.4.4,2021-11-01,1
AY.4.4,2021-11-02,3
AY.4.4,2021-11-03,6
AY.4.4,2021-11-04,5
AY.4.4,2021-11-05,4
AY.4.4,2021-11-06,1
AY.4.4,2021-11-08,6
AY.4.4,2021-11-09,8
AY.4.4,2021-11-10,4
AY.4.4,2021-11-11,8
AY.4.4,2021-11-12,9
AY.4.4,2021-11-13,1
AY.4.4,2021-11-14,1
AY.4.4,2021-11-15,8
AY.4.4,2021-11-16,6
AY.4.4,2021-11-17,2
AY.4.4,2021-11-18,5
AY.4.4,2021-11-19,4
AY.4.4,2021-11-22,5
AY.4.4,2021-11-23,5
AY.4.4,2021-11-25,5
AY.4.4,2021-11-26,4
AY.4.4,2021-11-27,2
AY.4.4,2021-11-29,8
AY.4.4,2021-11-30,7
AY.4.4,2021-12-01,2
AY.4.4,2021-12-02,5
AY.4.4,2021-12-03,4
AY.4.4,2021-12-06,3
AY.4.4,2021-12-07,2
AY.4.4,2021-12-09,4
AY.4.4,2021-12-10,6
AY.4.4,2021-12-11,2
AY.4.4,2021-12-12,2
AY.4.4,2021-12-13,6
AY.4.4,2021-12-15,7
AY.4.4,2021-12-16,5
AY.4.4,2021-12-17,1
AY.4.4,2021-12-18,1
AY.4.4,2021-12-20,3
AY.4.4,2021-12-21,4
AY.4.4,2021-12-22,4
AY.4.4,2021-12-23,3
AY.4.4,2021-12-24,1
AY.4.4,2021-12-26,1
AY.4.4,2021-12-27,1
AY.4.4,2021-12-28,2
AY.4.4,2021-12-30,3
AY.4.4,2022-01-04,1
AY.4.4,2022-01-05,1
AY.4.4,2022-01-11,1
AY.4.5,2021-07-21,1
AY.4.5,2021-07-24,1
AY.4.5,2021-07-27,1
AY.4.5,2021-07-29,1
AY.4.5,2021-08-02,1
AY.4.5,2021-08-03,2
AY.4.5,2021-08-04,1
AY.4.5,2021-08-06,2
AY.4.5,2021-08-07,1
AY.4.5,2021-08-09,2
AY.4.5,2021-08-11,2
AY.4.5,2021-08-13,1
AY.4.5,2021-08-15,2
AY.4.5,2021-08-17,1
AY.4.5,2021-08-19,1
AY.4.5,2021-08-20,2
AY.4.5,2021-08-21,3
AY.4.5,2021-08-23,5
AY.4.5,2021-08-24,2
AY.4.5,2021-08-26,2
AY.4.5,2021-08-27,1
AY.4.5,2021-08-30,3
AY.4.5,2021-08-31,2
AY.4.5,2021-09-01,4
AY.4.5,2021-09-02,2
AY.4.5,2021-09-07,3
AY.4.5,2021-09-09,2
AY.4.5,2021-09-10,3
AY.4.5,2021-09-15,1
AY.4.5,2021-09-20,1
AY.4.5,2021-09-22,2
AY.4.5,2021-09-24,1
AY.4.5,2021-09-28,1
AY.4.5,2021-09-29,1
AY.4.5,2021-09-30,2
AY.4.5,2021-10-01,1
AY.4.5,2021-10-02,2
AY.4.5,2021-10-04,4
AY.4.5,2021-10-05,4
AY.4.5,2021-10-07,2
AY.4.5,2021-10-08,1
AY.4.5,2021-10-11,4
AY.4.5,2021-10-12,3
AY.4.5,2021-10-13,2
AY.4.5,2021-10-14,3
AY.4.5,2021-10-16,3
AY.4.5,2021-10-17,1
AY.4.5,2021-10-18,2
AY.4.5,2021-10-19,8
AY.4.5,2021-10-20,4
AY.4.5,2021-10-21,9
AY.4.5,2021-10-22,2
AY.4.5,2021-10-23,4
AY.4.5,2021-10-25,6
AY.4.5,2021-10-26,1
AY.4.5,2021-10-27,9
AY.4.5,2021-10-28,2
AY.4.5,2021-10-29,3
AY.4.5,2021-11-01,2
AY.4.5,2021-11-02,5
AY.4.5,2021-11-03,3
AY.4.5,2021-11-04,6
AY.4.5,2021-11-05,5
AY.4.5,2021-11-06,1
AY.4.5,2021-11-08,6
AY.4.5,2021-11-09,3
AY.4.5,2021-11-10,4
AY.4.5,2021-11-11,3
AY.4.5,2021-11-12,5
AY.4.5,2021-11-13,3
AY.4.5,2021-11-15,13
AY.4.5,2021-11-16,6
AY.4.5,2021-11-17,8
AY.4.5,2021-11-18,1
AY.4.5,2021-11-19,8
AY.4.5,2021-11-20,1
AY.4.5,2021-11-22,14
AY.4.5,2021-11-23,3
AY.4.5,2021-11-24,1
AY.4.5,2021-11-25,2
AY.4.5,2021-11-26,20
AY.4.5,2021-11-27,3
AY.4.5,2021-11-29,8
AY.4.5,2021-11-30,9
AY.4.5,2021-12-01,3
AY.4.5,2021-12-02,7
AY.4.5,2021-12-03,7
AY.4.5,2021-12-04,3
AY.4.5,2021-12-06,7
AY.4.5,2021-12-07,6
AY.4.5,2021-12-08,5
AY.4.5,2021-12-09,5
AY.4.5,2021-12-10,6
AY.4.5,2021-12-11,3
AY.4.5,2021-12-13,12
AY.4.5,2021-12-14,4
AY.4.5,2021-12-15,4
AY.4.5,2021-12-16,4
AY.4.5,2021-12-17,3
AY.4.5,2021-12-19,1
AY.4.5,2021-12-20,4
AY.4.5,2021-12-21,2
AY.4.5,2021-12-22,3
AY.4.5,2021-12-23,3
AY.4.5,2021-12-24,1
AY.4.5,2021-12-25,1
AY.4.5,2021-12-27,5
AY.4.5,2021-12-28,6
AY.4.5,2021-12-29,2
AY.4.5,2021-12-30,1
AY.4.5,2021-12-31,1
AY.4.5,2022-01-02,1
AY.4.5,2022-01-03,1
AY.4.5,2022-01-10,2
AY.4.5,2022-01-13,2
AY.4.5,2022-01-31,1
AY.4.5,2022-02-03,1
AY.4.6,2021-07-22,1
AY.4.6,2021-07-28,2
AY.4.6,2021-07-29,1
AY.4.6,2021-07-30,1
AY.4.6,2021-07-31,1
AY.4.6,2021-08-01,1
AY.4.6,2021-08-02,1
AY.4.6,2021-08-03,1
AY.4.6,2021-08-04,1
AY.4.6,2021-08-05,1
AY.4.6,2021-08-06,2
AY.4.6,2021-08-09,3
AY.4.6,2021-08-10,5
AY.4.6,2021-08-11,4
AY.4.6,2021-08-12,2
AY.4.6,2021-08-13,2
AY.4.6,2021-08-15,3
AY.4.6,2021-08-16,15
AY.4.6,2021-08-17,4
AY.4.6,2021-08-18,11
AY.4.6,2021-08-19,6
AY.4.6,2021-08-20,8
AY.4.6,2021-08-21,1
AY.4.6,2021-08-22,3
AY.4.6,2021-08-23,7
AY.4.6,2021-08-24,6
AY.4.6,2021-08-25,6
AY.4.6,2021-08-26,8
AY.4.6,2021-08-27,7
AY.4.6,2021-08-28,1
AY.4.6,2021-08-29,3
AY.4.6,2021-08-30,8
AY.4.6,2021-08-31,4
AY.4.6,2021-09-01,7
AY.4.6,2021-09-02,7
AY.4.6,2021-09-03,1
AY.4.6,2021-09-04,3
AY.4.6,2021-09-06,12
AY.4.6,2021-09-07,3
AY.4.6,2021-09-08,7
AY.4.6,2021-09-09,5
AY.4.6,2021-09-10,6
AY.4.6,2021-09-12,1
AY.4.6,2021-09-13,10
AY.4.6,2021-09-14,6
AY.4.6,2021-09-15,1
AY.4.6,2021-09-16,5
AY.4.6,2021-09-17,8
AY.4.6,2021-09-18,1
AY.4.6,2021-09-21,6
AY.4.6,2021-09-22,3
AY.4.6,2021-09-23,1
AY.4.6,2021-09-24,5
AY.4.6,2021-09-25,6
AY.4.6,2021-09-27,4
AY.4.6,2021-09-28,4
AY.4.6,2021-09-29,8
AY.4.6,2021-09-30,5
AY.4.6,2021-10-01,3
AY.4.6,2021-10-02,1
AY.4.6,2021-10-03,2
AY.4.6,2021-10-04,4
AY.4.6,2021-10-05,3
AY.4.6,2021-10-06,6
AY.4.6,2021-10-07,3
AY.4.6,2021-10-08,3
AY.4.6,2021-10-11,4
AY.4.6,2021-10-12,2
AY.4.6,2021-10-13,1
AY.4.6,2021-10-14,1
AY.4.6,2021-10-15,2
AY.4.6,2021-10-18,3
AY.4.6,2021-10-19,3
AY.4.6,2021-10-21,3
AY.4.6,2021-10-22,1
AY.4.6,2021-10-24,1
AY.4.6,2021-10-25,5
AY.4.6,2021-10-26,2
AY.4.6,2021-10-28,4
AY.4.6,2021-10-30,1
AY.4.6,2021-11-03,2
AY.4.6,2021-11-04,1
AY.4.6,2021-11-09,1
AY.4.6,2021-11-10,3
AY.4.6,2021-11-11,1
AY.4.6,2021-11-12,1
AY.4.6,2021-11-15,3
AY.4.6,2021-11-16,3
AY.4.6,2021-11-17,1
AY.4.6,2021-11-18,3
AY.4.6,2021-11-22,2
AY.4.6,2021-11-23,4
AY.4.6,2021-11-24,2
AY.4.6,2021-11-26,3
AY.4.6,2021-11-28,2
AY.4.6,2021-11-29,6
AY.4.6,2021-11-30,5
AY.4.6,2021-12-01,1
AY.4.6,2021-12-03,1
AY.4.6,2021-12-04,2
AY.4.6,2021-12-05,1
AY.4.6,2021-12-06,1
AY.4.6,2021-12-07,3
AY.4.6,2021-12-09,3
AY.4.6,2021-12-10,1
AY.4.6,2021-12-11,1
AY.4.6,2021-12-14,2
AY.4.6,2021-12-15,1
AY.4.6,2021-12-20,1
AY.4.6,2021-12-27,1
AY.4.6,2021-12-29,4
AY.4.6,2022-01-12,1
AY.4.7,2021-07-12,3
AY.4.7,2021-07-13,4
AY.4.7,2021-07-14,7
AY.4.7,2021-07-15,8
AY.4.7,2021-07-16,3
AY.4.7,2021-07-17,4
AY.4.7,2021-07-18,2
AY.4.7,2021-07-19,7
AY.4.7,2021-07-20,5
AY.4.7,2021-07-21,21
AY.4.7,2021-07-22,8
AY.4.7,2021-07-23,6
AY.4.7,2021-07-24,8
AY.4.7,2021-07-25,2
AY.4.7,2021-07-26,2
AY.4.7,2021-07-27,6
AY.4.7,2021-07-28,9
AY.4.7,2021-07-29,6
AY.4.7,2021-07-30,2
AY.4.7,2021-07-31,2
AY.4.7,2021-08-02,2
AY.4.7,2021-08-03,4
AY.4.7,2021-08-04,11
AY.4.7,2021-08-05,5
AY.4.7,2021-08-06,4
AY.4.7,2021-08-07,3
AY.4.7,2021-08-09,7
AY.4.7,2021-08-10,1
AY.4.7,2021-08-11,13
AY.4.7,2021-08-12,6
AY.4.7,2021-08-13,4
AY.4.7,2021-08-15,1
AY.4.7,2021-08-16,5
AY.4.7,2021-08-17,3
AY.4.7,2021-08-18,2
AY.4.7,2021-08-19,8
AY.4.7,2021-08-20,6
AY.4.7,2021-08-21,3
AY.4.7,2021-08-23,4
AY.4.7,2021-08-24,8
AY.4.7,2021-08-25,1
AY.4.7,2021-08-26,5
AY.4.7,2021-08-27,4
AY.4.7,2021-08-29,1
AY.4.7,2021-08-30,4
AY.4.7,2021-08-31,7
AY.4.7,2021-09-01,8
AY.4.7,2021-09-02,3
AY.4.7,2021-09-03,2
AY.4.7,2021-09-04,2
AY.4.7,2021-09-06,1
AY.4.7,2021-09-07,7
AY.4.7,2021-09-08,1
AY.4.7,2021-09-09,1
AY.4.7,2021-09-10,2
AY.4.7,2021-09-14,4
AY.4.7,2021-09-15,2
AY.4.7,2021-09-16,2
AY.4.7,2021-09-17,2
AY.4.7,2021-09-18,2
AY.4.7,2021-09-20,7
AY.4.7,2021-09-24,2
AY.4.7,2021-09-27,1
AY.4.7,2021-09-28,3
AY.4.7,2021-09-29,2
AY.4.7,2021-10-05,1
AY.4.7,2021-10-08,1
AY.4.7,2021-10-12,1
AY.4.7,2021-10-15,1
AY.4.7,2021-10-19,1
AY.4.7,2021-10-20,2
AY.4.7,2021-10-21,1
AY.4.7,2021-10-23,1
AY.4.7,2021-10-26,2
AY.4.7,2021-10-27,2
AY.4.7,2021-10-28,1
AY.4.7,2021-10-29,1
AY.4.7,2021-11-01,1
AY.4.7,2021-11-03,1
AY.4.7,2021-11-12,2
AY.4.7,2021-11-17,3
AY.4.7,2021-11-19,1
AY.4.7,2021-11-21,1
AY.4.7,2021-11-22,2
AY.4.7,2021-11-24,1
AY.4.7,2021-11-26,1
AY.4.7,2021-11-27,1
AY.4.7,2021-11-30,2
AY.4.7,2021-12-01,1
AY.4.7,2021-12-06,1
AY.4.7,2021-12-10,1
AY.4.7,2021-12-16,1
AY.4.7,2021-12-17,1
AY.4.8,2021-09-16,1
AY.4.8,2021-09-17,1
AY.4.8,2021-10-12,1
AY.4.8,2021-11-03,1
AY.4.8,2021-11-08,1
AY.4.8,2021-11-13,1
AY.4.8,2021-11-15,1
AY.4.8,2021-11-16,1
AY.4.8,2021-11-17,1
AY.4.8,2021-11-18,3
AY.4.8,2021-11-19,1
AY.4.8,2021-11-21,1
AY.4.8,2021-11-22,1
AY.4.8,2021-11-23,1
AY.4.8,2021-11-24,1
AY.4.8,2021-11-26,2
AY.4.8,2021-11-28,1
AY.4.8,2021-11-29,1
AY.4.8,2021-11-30,2
AY.4.8,2021-12-04,1
AY.4.8,2021-12-08,2
AY.4.8,2021-12-11,1
AY.4.8,2021-12-13,1
AY.4.8,2021-12-18,1
AY.4.8,2021-12-22,1
AY.4.8,2022-01-10,1
AY.4.9,2021-09-07,1
AY.4.9,2021-09-08,1
AY.4.9,2021-09-21,1
AY.4.9,2021-09-22,1
AY.4.9,2021-09-23,2
AY.4.9,2021-09-24,1
AY.4.9,2021-09-25,1
AY.4.9,2021-10-03,1
AY.4.9,2021-10-05,3
AY.4.9,2021-10-07,1
AY.4.9,2021-10-09,1
AY.4.9,2021-10-11,1
AY.4.9,2021-10-12,1
AY.4.9,2021-10-13,1
AY.4.9,2021-10-15,1
AY.4.9,2021-10-17,1
AY.4.9,2021-10-18,1
AY.4.9,2021-10-19,6
AY.4.9,2021-10-21,1
AY.4.9,2021-10-25,2
AY.4.9,2021-10-26,4
AY.4.9,2021-10-27,1
AY.4.9,2021-10-29,3
AY.4.9,2021-10-31,1
AY.4.9,2021-11-02,4
AY.4.9,2021-11-03,2
AY.4.9,2021-11-04,5
AY.4.9,2021-11-05,1
AY.4.9,2021-11-06,1
AY.4.9,2021-11-08,10
AY.4.9,2021-11-09,4
AY.4.9,2021-11-11,1
AY.4.9,2021-11-12,4
AY.4.9,2021-11-14,1
AY.4.9,2021-11-15,5
AY.4.9,2021-11-16,7
AY.4.9,2021-11-17,4
AY.4.9,2021-11-18,7
AY.4.9,2021-11-19,3
AY.4.9,2021-11-22,7
AY.4.9,2021-11-23,4
AY.4.9,2021-11-24,4
AY.4.9,2021-11-25,13
AY.4.9,2021-11-26,12
AY.4.9,2021-11-27,1
AY.4.9,2021-11-28,1
AY.4.9,2021-11-29,7
AY.4.9,2021-11-30,5
AY.4.9,2021-12-01,5
AY.4.9,2021-12-02,2
AY.4.9,2021-12-03,5
AY.4.9,2021-12-04,3
AY.4.9,2021-12-05,2
AY.4.9,2021-12-06,9
AY.4.9,2021-12-07,3
AY.4.9,2021-12-08,10
AY.4.9,2021-12-09,10
AY.4.9,2021-12-10,5
AY.4.9,2021-12-13,7
AY.4.9,2021-12-14,7
AY.4.9,2021-12-15,5
AY.4.9,2021-12-16,5
AY.4.9,2021-12-17,3
AY.4.9,2021-12-20,4
AY.4.9,2021-12-21,3
AY.4.9,2021-12-22,4
AY.4.9,2021-12-23,3
AY.4.9,2021-12-24,1
AY.4.9,2021-12-27,6
AY.4.9,2021-12-28,5
AY.4.9,2021-12-29,3
AY.4.9,2021-12-30,4
AY.4.9,2022-01-01,1
AY.4.9,2022-01-03,8
AY.4.9,2022-01-04,1
AY.4.9,2022-01-05,1
AY.4.9,2022-01-07,2
AY.4.9,2022-01-10,1
AY.4.9,2022-01-11,2
AY.4.9,2022-01-12,2
AY.4.9,2022-01-19,1
AY.41,2021-06-28,2
AY.41,2021-07-01,1
AY.41,2021-07-05,1
AY.41,2021-07-06,3
AY.41,2021-07-07,1
AY.41,2021-07-13,1
AY.41,2021-07-15,1
AY.41,2021-07-16,1
AY.41,2021-07-19,1
AY.41,2021-07-20,2
AY.41,2021-07-21,1
AY.41,2021-07-22,1
AY.41,2021-07-24,2
AY.41,2021-07-26,1
AY.41,2021-07-29,3
AY.41,2021-08-01,1
AY.41,2021-08-02,4
AY.41,2021-08-03,4
AY.41,2021-08-04,7
AY.41,2021-08-05,5
AY.41,2021-08-06,1
AY.41,2021-08-08,4
AY.41,2021-08-09,12
AY.41,2021-08-10,6
AY.41,2021-08-11,8
AY.41,2021-08-12,2
AY.41,2021-08-13,4
AY.41,2021-08-14,1
AY.41,2021-08-15,1
AY.41,2021-08-16,11
AY.41,2021-08-17,4
AY.41,2021-08-18,9
AY.41,2021-08-19,11
AY.41,2021-08-20,8
AY.41,2021-08-21,4
AY.41,2021-08-22,2
AY.41,2021-08-23,11
AY.41,2021-08-24,10
AY.41,2021-08-25,7
AY.41,2021-08-26,4
AY.41,2021-08-27,10
AY.41,2021-08-28,3
AY.41,2021-08-30,4
AY.41,2021-08-31,5
AY.41,2021-09-01,12
AY.41,2021-09-02,14
AY.41,2021-09-03,6
AY.41,2021-09-04,2
AY.41,2021-09-06,3
AY.41,2021-09-07,6
AY.41,2021-09-08,7
AY.41,2021-09-09,5
AY.41,2021-09-10,3
AY.41,2021-09-12,1
AY.41,2021-09-13,6
AY.41,2021-09-14,6
AY.41,2021-09-15,4
AY.41,2021-09-16,6
AY.41,2021-09-17,6
AY.41,2021-09-18,1
AY.41,2021-09-20,10
AY.41,2021-09-21,6
AY.41,2021-09-22,4
AY.41,2021-09-23,7
AY.41,2021-09-24,3
AY.41,2021-09-25,2
AY.41,2021-09-27,7
AY.41,2021-09-28,6
AY.41,2021-09-30,3
AY.41,2021-10-01,5
AY.41,2021-10-02,1
AY.41,2021-10-04,6
AY.41,2021-10-05,5
AY.41,2021-10-07,2
AY.41,2021-10-08,1
AY.41,2021-10-09,4
AY.41,2021-10-11,5
AY.41,2021-10-12,3
AY.41,2021-10-13,4
AY.41,2021-10-14,5
AY.41,2021-10-15,2
AY.41,2021-10-16,2
AY.41,2021-10-18,4
AY.41,2021-10-19,1
AY.41,2021-10-20,1
AY.41,2021-10-21,3
AY.41,2021-10-22,3
AY.41,2021-10-23,1
AY.41,2021-10-25,5
AY.41,2021-10-26,10
AY.41,2021-10-27,2
AY.41,2021-10-28,5
AY.41,2021-10-29,4
AY.41,2021-11-01,4
AY.41,2021-11-02,5
AY.41,2021-11-03,2
AY.41,2021-11-05,4
AY.41,2021-11-08,5
AY.41,2021-11-09,2
AY.41,2021-11-10,1
AY.41,2021-11-11,1
AY.41,2021-11-12,5
AY.41,2021-11-13,1
AY.41,2021-11-14,2
AY.41,2021-11-15,1
AY.41,2021-11-16,4
AY.41,2021-11-17,5
AY.41,2021-11-18,5
AY.41,2021-11-19,4
AY.41,2021-11-20,4
AY.41,2021-11-21,1
AY.41,2021-11-22,6
AY.41,2021-11-24,3
AY.41,2021-11-25,5
AY.41,2021-11-26,4
AY.41,2021-11-27,2
AY.41,2021-11-29,8
AY.41,2021-11-30,2
AY.41,2021-12-01,4
AY.41,2021-12-02,3
AY.41,2021-12-03,4
AY.41,2021-12-04,1
AY.41,2021-12-06,5
AY.41,2021-12-07,1
AY.41,2021-12-08,2
AY.41,2021-12-09,1
AY.41,2021-12-11,2
AY.41,2021-12-13,4
AY.41,2021-12-14,1
AY.41,2021-12-16,5
AY.41,2021-12-17,2
AY.41,2021-12-18,1
AY.41,2021-12-20,3
AY.41,2021-12-22,1
AY.41,2021-12-29,1
AY.41,2021-12-30,1
AY.41,2022-01-11,1
AY.41,2022-01-18,1
AY.42,2021-06-21,3
AY.42,2021-06-22,1
AY.42,2021-06-25,1
AY.42,2021-06-28,5
AY.42,2021-06-29,1
AY.42,2021-06-30,3
AY.42,2021-07-01,9
AY.42,2021-07-02,10
AY.42,2021-07-03,2
AY.42,2021-07-04,1
AY.42,2021-07-05,10
AY.42,2021-07-06,12
AY.42,2021-07-07,10
AY.42,2021-07-08,15
AY.42,2021-07-09,9
AY.42,2021-07-10,7
AY.42,2021-07-12,24
AY.42,2021-07-13,13
AY.42,2021-07-14,10
AY.42,2021-07-15,20
AY.42,2021-07-16,15
AY.42,2021-07-17,8
AY.42,2021-07-18,5
AY.42,2021-07-19,26
AY.42,2021-07-20,20
AY.42,2021-07-21,31
AY.42,2021-07-22,22
AY.42,2021-07-23,34
AY.42,2021-07-24,20
AY.42,2021-07-25,4
AY.42,2021-07-26,32
AY.42,2021-07-27,23
AY.42,2021-07-28,24
AY.42,2021-07-29,31
AY.42,2021-07-30,14
AY.42,2021-07-31,16
AY.42,2021-08-01,2
AY.42,2021-08-02,29
AY.42,2021-08-03,28
AY.42,2021-08-04,42
AY.42,2021-08-05,18
AY.42,2021-08-06,24
AY.42,2021-08-07,12
AY.42,2021-08-08,6
AY.42,2021-08-09,19
AY.42,2021-08-10,25
AY.42,2021-08-11,24
AY.42,2021-08-12,25
AY.42,2021-08-13,30
AY.42,2021-08-14,5
AY.42,2021-08-15,12
AY.42,2021-08-16,35
AY.42,2021-08-17,42
AY.42,2021-08-18,23
AY.42,2021-08-19,31
AY.42,2021-08-20,44
AY.42,2021-08-21,11
AY.42,2021-08-22,6
AY.42,2021-08-23,43
AY.42,2021-08-24,50
AY.42,2021-08-25,35
AY.42,2021-08-26,44
AY.42,2021-08-27,36
AY.42,2021-08-28,23
AY.42,2021-08-29,7
AY.42,2021-08-30,30
AY.42,2021-08-31,28
AY.42,2021-09-01,30
AY.42,2021-09-02,51
AY.42,2021-09-03,23
AY.42,2021-09-04,8
AY.42,2021-09-05,4
AY.42,2021-09-06,42
AY.42,2021-09-07,42
AY.42,2021-09-08,40
AY.42,2021-09-09,31
AY.42,2021-09-10,29
AY.42,2021-09-11,12
AY.42,2021-09-12,4
AY.42,2021-09-13,22
AY.42,2021-09-14,39
AY.42,2021-09-15,19
AY.42,2021-09-16,18
AY.42,2021-09-17,18
AY.42,2021-09-18,12
AY.42,2021-09-19,4
AY.42,2021-09-20,41
AY.42,2021-09-21,28
AY.42,2021-09-22,14
AY.42,2021-09-23,24
AY.42,2021-09-24,23
AY.42,2021-09-25,8
AY.42,2021-09-26,2
AY.42,2021-09-27,22
AY.42,2021-09-28,27
AY.42,2021-09-29,16
AY.42,2021-09-30,17
AY.42,2021-10-01,11
AY.42,2021-10-02,6
AY.42,2021-10-03,4
AY.42,2021-10-04,17
AY.42,2021-10-05,29
AY.42,2021-10-06,12
AY.42,2021-10-07,15
AY.42,2021-10-08,8
AY.42,2021-10-09,5
AY.42,2021-10-11,9
AY.42,2021-10-12,11
AY.42,2021-10-13,6
AY.42,2021-10-14,13
AY.42,2021-10-15,1
AY.42,2021-10-17,3
AY.42,2021-10-18,10
AY.42,2021-10-19,15
AY.42,2021-10-20,5
AY.42,2021-10-21,13
AY.42,2021-10-22,6
AY.42,2021-10-23,2
AY.42,2021-10-25,5
AY.42,2021-10-26,14
AY.42,2021-10-27,5
AY.42,2021-10-28,13
AY.42,2021-10-29,4
AY.42,2021-11-01,5
AY.42,2021-11-02,13
AY.42,2021-11-03,20
AY.42,2021-11-04,12
AY.42,2021-11-05,6
AY.42,2021-11-06,1
AY.42,2021-11-08,16
AY.42,2021-11-09,13
AY.42,2021-11-10,6
